numero,situacao,descricao,complemento,classificacao_contabil,localizacao_sistema,data_entrada,valor_compra,valor_atual,local_verificado,estado_conservacao,usuario,data_hora,usuario_bem,imagem,contagem
2475,BAIXADO,TELEFONE,APARELHO TELEFONICO MARCA ALCATEL - VIVA VOZ,MÁQUINAS E EQUIPAMENTOS,,01/11/1991,"0,01","0,01",,,,,,,0
2476,DOADO,MICROFONE,MICROFONE DE MESA,MÁQUINAS E EQUIPAMENTOS,,01/04/1990,"0,01","0,01",,,,,,,0
2477,DOADO,COMPUTADOR,MICROCOMPUTADOR MONYDATA 120SX COM TECLADO,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,01/01/1990,"0,01","0,01",,,,,,,0
2478,DOADO,COMPUTADOR,"MICROCOMPUTADOR 386 COM MONITOR, TECLADO, CPU",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,11/02/1993,"24.790.000,00","9,01",,,,,,,0
2479,DOADO,NOBREAK,NOBREAK MAXWELL DOD NAS 600E NR 0668,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,12/02/1993,"805.200,00","0,29",,,,,,,0
2480,DOADO,COMPUTADOR,"MICROCOMPUTADOR COM MONITOR, TECLADO, CPU",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,11/02/1993,"24.790.000,00","9,01",,,,,,,0
2481,DOADO,COMPUTADOR,"MICROCOMPUTADOR 386 COM MONITOR, TECLADO, CPU",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,11/02/1993,"24.790.000,00","9,01",,,,,,,0
2482,DOADO,COMPUTADOR,"MICROCOMPUTADOR 386 COM MONITOR, TECLADO, CPU",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,11/02/1993,"24.790.000,00","9,01",,,,,,,0
2483,DOADO,ARMARIO,ARMARIO EM MADEIRA FREJO COM 04 PRATELEIRAS,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,31/12/1987,"24.657,00","0,01",,,,,,,0
2485,BAIXADO,TELEFONE,APARELHO TELEFONICO,MÁQUINAS E EQUIPAMENTOS,,31/01/1994,"13.900,00","5,05",,,,,,,0
2486,DOADO,ARMARIO,"ARMARIO BAIXO DE MADEIRA COM PORTAS, COR OVO",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,19/09/1998,"0,01","0,01",,,,,,,0
2487,DOADO,ARMARIO,"ARMARIO ALTO, COMPENSADO, COR OVO, COM PORTAS",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,19/09/1998,"0,01","0,01",,,,,,,0
2488,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2489,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2490,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2491,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2492,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2493,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2494,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2495,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2496,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2497,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2498,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2499,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2500,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2501,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2502,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2503,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2504,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2505,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2506,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2507,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2508,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2509,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2510,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2511,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2512,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2513,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2514,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2515,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2516,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2517,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2518,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2519,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2520,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2521,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2522,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2523,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2524,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2525,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2526,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2527,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2528,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2529,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2530,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2531,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2532,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2533,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2534,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2535,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2536,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2537,DOADO,CADEIRA,CADEIRA TIPO UNIVERSITARIA ESTOFADO AZUL ROYAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,14/03/2000,"198,00","198,00",,,,,,,0
2538,DOADO,CADEIRA,CADEIRA FIXA EM JACARANDA ESTOFADO EM COURO,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,31/12/1974,"1.082,00","0,01",,,,,,,0
2539,DOADO,CADEIRA,CADEIRA COM BRACOS ESTOFADA EM COURO BEGE,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,31/12/1951,"142,81","0,01",,,,,,,0
2540,DOADO,CADEIRA,CADEIRA COM BRACOS ESTOFADA EM COURO BEGE,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,31/12/1951,"142,81","0,01",,,,,,,0
2541,DOADO,CADEIRA,CADEIRA FIXA EM JACARANDA ESTOFADA EM COURO VERDE,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,31/12/1974,"1.367,00","0,01",,,,,,,0
2542,DOADO,CADEIRA,CADEIRA FIXA EM JACARANDA ESTOFADA EM COURO VERDE,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,31/12/1974,"1.367,00","0,01",,,,,,,0
2543,DOADO,APARELHO / MESA DE SOM,CAIXA DE SOM TOBOGA COR PRETA,MÁQUINAS E EQUIPAMENTOS,,11/04/1994,"120.000,00","43,63",,,,,,,0
2544,DOADO,APARELHO / MESA DE SOM,CAIXA DE SOM TOBOGA COR PRETA,MÁQUINAS E EQUIPAMENTOS,,10/04/1994,"120.000,00","43,63",,,,,,,0
2545,DOADO,MESA,MESA DE REUNIAO RETANGULAR COM SUPORTE DE METAL,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,31/12/1983,"128.424,60","0,01",,,,,,,0
2546,DOADO,SOFTWARE IMOBILIZADO,LICENCA DE SOFTWARE ANTIVIRUS NORTON,SISTEMAS DE PROCESSAMENTO DE DADOS,,13/08/1999,"123,60","123,60",,,,,,,0
2547,DOADO,SOFTWARE IMOBILIZADO,LICENCA DE SOFTWARE ANTIVIRUS NORTON,SISTEMAS DE PROCESSAMENTO DE DADOS,,13/08/1999,"123,60","123,60",,,,,,,0
2548,DOADO,SOFTWARE IMOBILIZADO,LICENCA DE SOFTWARE ANTIVIRUS NORTON,SISTEMAS DE PROCESSAMENTO DE DADOS,,13/08/1999,"123,60","123,60",,,,,,,0
2549,DOADO,SOFTWARE IMOBILIZADO,LICENCA DE SOFTWARE ANTIVIRUS NORTON,SISTEMAS DE PROCESSAMENTO DE DADOS,,13/08/1999,"123,60","123,60",,,,,,,0
2550,DOADO,SOFTWARE IMOBILIZADO,LICENCA DE SOFTWARE ANTIVIRUS NORTON,SISTEMAS DE PROCESSAMENTO DE DADOS,,13/08/1999,"123,60","123,60",,,,,,,0
2551,DOADO,SOFTWARE IMOBILIZADO,LICENCA DE SOFTWARE ANTIVIRUS NORTON,SISTEMAS DE PROCESSAMENTO DE DADOS,,13/08/1999,"123,60","123,60",,,,,,,0
2552,DOADO,SOFTWARE IMOBILIZADO,LICENCA DE SOFTWARE ANTIVIRUS NORTON,SISTEMAS DE PROCESSAMENTO DE DADOS,,13/08/1999,"123,60","123,60",,,,,,,0
2553,DOADO,SOFTWARE IMOBILIZADO,LICENCA DE SOFTWARE ANTIVIRUS NORTON,SISTEMAS DE PROCESSAMENTO DE DADOS,,13/08/1999,"123,60","123,60",,,,,,,0
2554,DOADO,SOFTWARE IMOBILIZADO,LICENCA DE SOFTWARE ANTIVIRUS NORTON,SISTEMAS DE PROCESSAMENTO DE DADOS,,13/08/1999,"123,60","123,60",,,,,,,0
2555,DOADO,SOFTWARE IMOBILIZADO,LICENCA DE SOFTWARE ANTIVIRUS NORTON,SISTEMAS DE PROCESSAMENTO DE DADOS,,13/08/1999,"123,60","123,60",,,,,,,0
2556,DOADO,SOFTWARE IMOBILIZADO,LICENCA DE SOFTWARE ANTIVIRUS NORTON,SISTEMAS DE PROCESSAMENTO DE DADOS,,13/08/1999,"123,60","123,60",,,,,,,0
2557,DOADO,SOFTWARE IMOBILIZADO,LICENCA DE SOFTWARE ANTIVIRUS NORTON,SISTEMAS DE PROCESSAMENTO DE DADOS,,13/08/1999,"123,60","123,60",,,,,,,0
2558,DOADO,SOFTWARE IMOBILIZADO,LICENCA DE SOFTWARE ANTIVIRUS NORTON,SISTEMAS DE PROCESSAMENTO DE DADOS,,13/08/1999,"123,60","123,60",,,,,,,0
2559,DOADO,SOFTWARE IMOBILIZADO,LICENCA DE SOFTWARE ANTIVIRUS NORTON,SISTEMAS DE PROCESSAMENTO DE DADOS,,13/08/1999,"123,60","123,60",,,,,,,0
2560,DOADO,SOFTWARE IMOBILIZADO,LICENCA DE SOFTWARE ANTIVIRUS NORTON,SISTEMAS DE PROCESSAMENTO DE DADOS,,13/08/1999,"123,60","123,60",,,,,,,0
2561,DOADO,SOFTWARE IMOBILIZADO,LICENCA DE SOFTWARE ANTIVIRUS NORTON,SISTEMAS DE PROCESSAMENTO DE DADOS,,13/08/1999,"123,60","123,60",,,,,,,0
2562,DOADO,SOFTWARE IMOBILIZADO,LICENCA DE SOFTWARE ANTIVIRUS NORTON,SISTEMAS DE PROCESSAMENTO DE DADOS,,13/08/1999,"123,60","123,60",,,,,,,0
2563,DOADO,SOFTWARE IMOBILIZADO,LICENCA DE SOFTWARE ANTIVIRUS NORTON,SISTEMAS DE PROCESSAMENTO DE DADOS,,13/08/1999,"123,60","123,60",,,,,,,0
2564,DOADO,SOFTWARE IMOBILIZADO,LICENCA DE SOFTWARE ANTIVIRUS NORTON,SISTEMAS DE PROCESSAMENTO DE DADOS,,13/08/1999,"123,60","123,60",,,,,,,0
2567,DOADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM CACHE 512 KB COMPUTER STAR,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/01/1998,"1.006,32","1.006,32",,,,,,,0
2568,DOADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM CACHE 512 KB COMPUTER STAR,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/01/1998,"1.006,33","1.006,33",,,,,,,0
2569,DOADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM CACHE 512 KB COMPUTER STAR,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/01/1998,"1.006,33","1.006,33",,,,,,,0
2570,DOADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM CACHE 512 KB COMPUTER STAR,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/01/1998,"1.006,33","1.006,33",,,,,,,0
2571,DOADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM CACHE 512 KB COMPUTER STAR,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/01/1998,"1.006,33","1.006,33",,,,,,,0
2572,DOADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM CACHE 512 KB COMPUTER STAR,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/01/1998,"1.006,33","1.006,33",,,,,,,0
2573,DOADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM CACHE 512 KB COMPUTER STAR,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/01/1998,"1.006,33","1.006,33",,,,,,,0
2574,DOADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM CACHE 512 KB COMPUTER STAR,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/01/1998,"1.006,32","1.006,32",,,,,,,0
2575,DOADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM CACHE 512 KB COMPUTER STAR,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/01/1998,"1.006,32","1.006,32",,,,,,,0
2576,DOADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM CACHE 512 KB COMPUTER STAR,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/01/1998,"1.006,32","1.006,32",,,,,,,0
2577,DOADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM CACHE 512 KB COMPUTER STAR,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/01/1998,"1.006,32","1.006,32",,,,,,,0
2578,DOADO,COMPUTADOR,MICROCOMPUTADOR PENTIUM CACHE 512 KB COMPUTER STAR,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,30/01/1998,"1.006,32","1.006,32",,,,,,,0
2579,DOADO,SOFTWARE IMOBILIZADO,SOLUCAO BUNDLED PARA MICROCOMPUTADOR,SISTEMAS DE PROCESSAMENTO DE DADOS,,30/04/1998,"1.917,71","1.917,71",,,,,,,0
2580,DOADO,HUB,"HUB COM 16 PORTAS RJ, 01 PORTA BNC NAO GERENCIAVEL",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,26/07/1999,"183,13","183,13",,,,,,,0
2581,DOADO,KIT MULTIMIDIA,KIT MULTI MIDIA MTSUMI,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,20/05/1998,"204,00","204,00",,,,,,,0
2582,DOADO,IMPRESSORA,IMPRESSORA EPSON LQ 570,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,22/02/1994,"387.000,00","140,73",,,,,,,0
2589,DOADO,APARELHO / MESA DE SOM,FORTEX DC 3039 CRLN AUTO REVERSE SERIE K9823814,MÁQUINAS E EQUIPAMENTOS,,04/04/2000,"560,99","560,99",,,,,,,0
2590,DOADO,CALCULADORA,MAQUINA CALCULADORA SHARP 12 DIG. SERIE 9C358113,MÁQUINAS E EQUIPAMENTOS,,10/04/2000,"135,00","135,00",,,,,,,0
2591,DOADO,CALCULADORA,MAQUINA CALCULADORA SHARP 12 DIG. SERIE 9C358103,MÁQUINAS E EQUIPAMENTOS,,10/04/2000,"135,00","135,00",,,,,,,0
2592,BAIXADO,CALCULADORA,MAQUINA CALCULADORA SHARP 12 DIG. SERIE 9C358083,MÁQUINAS E EQUIPAMENTOS,,10/04/2000,"135,00","135,00",,,,,,,0
2593,BAIXADO,GRAVADOR,RADIOGRAVADOR RODSTAR MOD. RS-661SL,MÁQUINAS E EQUIPAMENTOS,,24/04/2000,"80,00","80,00",,,,,,,0
2596,DOADO,MONITOR,"MONITOR PARA MICROCOMPUTADOR IBM 14"" PRETO MOD.A40",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,09/05/2000,"366,19","366,19",,,,,,,0
2597,BAIXADO,HD,BACKOFFICE SVR 4.5 ING VUP CD 5 CLT,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,09/05/2000,"2.610,52","2.610,52",,,,,,,0
2600,DOADO,COMPUTADOR,IBM PIII 64MB 10.1GB SERIE 1S6563VIP82CD8RC,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,22/05/2000,"2.780,00","2.780,00",,,,,,,0
2601,DOADO,COMPUTADOR,MICROCOMPUTADOR IBM PIII 64MB 10.1GB,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,22/05/2000,"2.780,00","2.780,00",,,,,,,0
2602,DOADO,COMPUTADOR,MICROCOMPUTADOR IBM PIII 64MB 10.1GB,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,22/05/2000,"2.780,00","2.780,00",,,,,,,0
2603,DOADO,COMPUTADOR,IBM PIII 64MB 10.1GB SERIE 1S6563V1P82CD8RF -,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,22/05/2000,"2.780,00","2.780,00",,,,,,,0
2619,DOADO,SCANNER,SCANNER SCANJET - C7677A HP SERIE SG97G170Y4,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,,18/05/2000,"1.052,00","1.052,00",,,,,,,0
2620,INSERVÍVEL,NOBREAK,"NOBREAK DE 1,5KVA ON LINE SERIE 31152",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,S3 - DEPÓSITO RAMPA,25/05/2000,"4.800,00","4.800,00",,,,,,,1
2622,DOADO,GRAVADOR,MINI GRAVADOR AIWA MOD.TPVS48 SERIE 504L09AG0539,MÁQUINAS E EQUIPAMENTOS,S3 - DEPÓSITO RAMPA,26/04/2000,"180,00","180,00",,,,,,,1
2623,DOADO,MESA,MESA EM L 03 PARTE NA COR OVO COM GAVETEIRO FIXO,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,02/06/2000,"919,82","919,82",,,,,,,0
2624,DOADO,MESA,MESA EM L 03 PARTE NA COR OVO COM GAVETEIRO FIXO,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,02/06/2000,"919,82","919,82",,,,,,,0
2626,DOADO,MESA,MESA EM L 03 PARTE NA COR OVO COM GAVETEIRO FIXO,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,02/06/2000,"919,82","919,82",,,,,,,0
2628,DOADO,MESA,MESA EM L 03 PARTE NA COR OVO COM GAVETEIRO FIXO,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,02/06/2000,"919,82","919,82",,,,,,,0
2629,DOADO,MESA,"MESA DE TRABALHO COM GAVETEIRO FIXO, COR OVO",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,02/06/2000,"393,62","393,62",,,,,,,0
2630,DOADO,MESA,"MESA DE TRABALHO COM GAVETEIRO FIXO, COR OVO",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,02/06/2000,"393,62","393,62",,,,,,,0
2631,DOADO,MESA,"MESA DE TRABALHO COM GAVETEIRO FIXO, COR OVO",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,02/06/2000,"393,63","393,63",,,,,,,0
2632,DOADO,MESA,"MESA DE TRABALHO COM GAVETEIRO FIXO, COR OVO",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,02/06/2000,"393,63","393,63",,,,,,,0
2633,DOADO,MESA,"MESA DE TRABALHO COM GAVETEIRO FIXO, COR OVO",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,02/06/2000,"393,62","393,62",,,,,,,0
2634,DOADO,MESA,"MESA DE TRABALHO COM GAVETEIRO FIXO, COR OVO",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,02/06/2000,"393,62","393,62",,,,,,,0
2654,DOADO,MESA,MESA PARA MICRO COMPUTADOR EM MADEIRA COR OVO,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,02/06/2000,"276,33","276,33",,,,,,,0
2658,DOADO,MESA,MESA PARA MICRO COMPUTADOR EM MADEIRA COR OVO,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,,02/06/2000,"276,33","276,33",,,,,,,0
